Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
-7.22,-2.28,-6.51,-22.36,18,50.71,0.03,-0.06,-0.01,1007.49,34.7,48.07,1.34784
,103.68872
,103.68871
,6:23:10
-6.32,-2.51,-7.18,-17.91,21.18,44.08,0.04,-0.02,-0.05,1007.51,34.8,47.9,1.34784
,103.68871
,6:23:10
-6.47,-2.24,-7.3,-17.82,20.91,44.18,0.03,-0.04,-0.04,1007.51,34.7,47.9,1.34784
,103.68871
,6:23:11
-6.32,-2.28,-7.3,-17.82,21,44.08,0.04,-0.01,-0.08,1007.47,34.8,48.23,1.34784
,103.68871
,6:23:11
-6.39,-2.31,-7.34,-17.82,20.91,44.18,-0.03,-0.03,0.04,1007.58,34.8,47.32,1.34784
,103.68871
,6:23:11
-6.2,-2.59,-7.37,-17.55,21.09,44.18,-0.02,-0.06,0.06,1007.52,34.8,47.82,1.34784
,103.68871
,6:23:12
-6.32,-2.51,-7.34,-17.55,21,44.18,0.03,-0.07,0.05,1007.54,34.8,47.65,1.34784
,103.68871
,6:23:12
-6.24,-2.31,-7.26,-17.91,21.09,44.29,0.01,-0.01,-0.01,1007.41,34.8,48.74,1.34784
,103.68871
,6:23:12
-6.43,-2.28,-7.26,-18,21,44.18,-0.02,-0.04,-0.05,1007.48,34.8,48.15,1.34784
,103.68871
,6:23:13
-6.24,-2.35,-7.3,-18.36,20.55,44.18,0.08,-0.07,-0.05,1007.5,34.8,47.98,1.34784
,103.68871
,6:23:13
-6.04,-2.94,-7.37,-18.73,20.27,44.08,-0.04,0.08,0.06,1007.54,34.8,47.65,1.34784
,103.68871
,6:23:13
-5.37,-1.1,-8.75,-17,21.91,47.04,-0.71,0.24,0.39,1007.51,34.8,47.9,1.34784
,103.68871
,6:23:14
-5.65,-1.41,-8.16,-15.73,22,46.22,0.29,-0.2,-0.03,1007.38,34.8,48.99,1.34784
,103.68871
,6:23:14
-5.22,-1.61,-8.59,-16.36,21.55,44.49,0.22,-0.16,-0.06,1007.45,34.8,48.4,1.34784
,103.68871
,6:23:15
-5.37,-2.31,-7.88,-16.82,20.82,43.57,-0.05,0,0,1007.44,34.8,48.49,1.34784
,103.68871
,6:23:15
-5.18,-1.8,-8.59,-16.91,21,43.88,0.05,-0.12,0.03,1007.55,34.8,47.57,1.34784
,103.68871
,6:23:15
-5.61,-1.88,-8.28,-16.91,21.18,44.49,0.02,-0.08,0.01,1007.41,34.7,48.74,1.34784
,103.68871
,6:23:16
-5.65,-2,-7.96,-16.91,21.09,43.98,-0.01,-0.06,0.01,1007.42,34.7,48.65,1.34784
,103.68871
,6:23:16
-5.65,-1.92,-7.85,-17.27,20.82,44.39,0.02,-0.08,-0.03,1007.44,34.7,48.49,1.34784
,103.68871
,6:23:16
-8.94,-2.12,-4.94,-17.64,20.36,44.29,0.21,-0.08,-0.46,1007.39,34.7,48.91,1.34784
,103.68871
,6:23:17
-5.61,-2,-8.39,-18.18,21,45,0.24,-0.31,-0.02,1007.42,34.7,48.65,1.34784
,103.68871
,6:23:17
-6.2,-2.67,-7.37,-18.73,20.36,44.49,0.01,-0.1,0.02,1007.41,34.6,48.74,1.34784
,103.68871
,6:23:17
-6.51,-2.39,-7.34,-18.64,20.18,45,-0.03,-0.03,0,1007.37,34.6,49.07,1.34784
,103.68871
,6:23:18
-6.39,-2.47,-7.34,-18.45,20.09,45.1,0.04,-0.05,0.02,1007.36,34.6,49.16,1.34784
,103.68871
,6:23:18
-6.16,-2.43,-7.69,-18.09,20.27,44.08,-0.02,-0.01,0.03,1007.39,34.6,48.91,1.34784
,103.68871
,6:23:18
-6.32,-2.59,-7.41,-17.82,20.09,43.98,0.01,-0.02,0,1007.45,34.6,48.4,1.34784
,103.68871
,6:23:19
-6.16,-2.51,-7.53,-18.18,20.18,43.88,0.02,-0.07,0.02,1007.38,34.6,48.99,1.34784
,103.68871
,6:23:19
-6.32,-2.43,-7.3,-18.27,20.27,44.08,0.03,-0.01,-0.01,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:20
-6.24,-2.59,-7.45,-18,20,44.29,0.01,-0.04,0,1007.35,34.6,49.24,1.34784
,103.68871
,6:23:20
-6.2,-2.59,-7.22,-18.18,20.55,44.08,0.04,-0.05,0.02,1007.32,34.6,49.49,1.34784
,103.68871
,6:23:20
-6.39,-2.51,-7.3,-18,20.36,44.18,0,-0.02,-0.01,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:21
-6.32,-2.47,-7.22,-18,20.36,44.29,-0.02,-0.04,0.01,1007.27,34.6,49.91,1.34784
,103.68871
,6:23:21
-6.35,-2.51,-7.34,-18.45,20.36,44.18,0.01,-0.03,0,1007.33,34.6,49.41,1.34784
,103.68871
,6:23:21
-6.43,-2.47,-7.3,-18,20.27,44.18,0,-0.04,0,1007.32,34.6,49.49,1.34784
,103.68871
,6:23:22
-6.51,-2.39,-7.18,-18.27,20.18,44.59,0.01,-0.06,0.01,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:22
-6.35,-2.39,-7.34,-18.09,20.36,44.49,-0.04,-0.04,0,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:22
-6.39,-2.43,-7.3,-17.91,20.55,44.49,0,-0.05,0.01,1007.39,34.6,48.91,1.34784
,103.68871
,6:23:23
-6.47,-2.31,-7.22,-18.09,20.55,44.69,0.01,-0.03,0,1007.35,34.6,49.24,1.34784
,103.68871
,6:23:23
-6.47,-2.43,-7.06,-18.09,20.36,44.49,0.01,-0.02,0,1007.35,34.6,49.24,1.34784
,103.68871
,6:23:23
-6.51,-2.47,-7.14,-17.91,20.64,44.49,0.02,-0.05,-0.04,1007.32,34.6,49.49,1.34784
,103.68871
,6:23:24
-6.43,-2.51,-7.1,-18,20.36,44.49,0,-0.02,0,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:24
-6.39,-2.47,-7.22,-17.91,20.64,44.08,0.01,-0.04,0.01,1007.41,34.6,48.74,1.34784
,103.68871
,6:23:25
-6.43,-2.47,-7.22,-17.91,20.55,44.69,-0.01,-0.02,0,1007.39,34.6,48.91,1.34784
,103.68871
,6:23:25
-6.47,-2.39,-7.06,-17.91,20.36,44.69,-0.03,-0.04,0.01,1007.36,34.6,49.16,1.34784
,103.68871
,6:23:25
-6.55,-2.43,-7.1,-18.09,20.64,44.59,0,-0.01,-0.01,1007.37,34.6,49.07,1.34784
,103.68871
,6:23:26
-6.59,-2.43,-7.18,-18.09,20.45,44.8,-0.01,-0.03,-0.01,1007.33,34.6,49.41,1.34784
,103.68871
,6:23:26
-6.59,-2.47,-7.02,-17.82,20.55,44.49,0.01,-0.06,0,1007.33,34.6,49.41,1.34784
,103.68871
,6:23:26
-6.39,-2.51,-7.14,-17.73,20.55,44.49,0,-0.01,-0.01,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:27
-6.47,-2.55,-7.3,-18.36,20.36,44.39,-0.01,-0.02,0,1007.34,34.6,49.32,1.34784
,103.68871
,6:23:27
-6.51,-2.43,-7.3,-18,20.36,44.69,-0.01,-0.03,-0.01,1007.35,34.6,49.24,1.34784
,103.68871
,6:23:27
-6.43,-2.51,-7.3,-17.91,20.55,44.49,-0.01,-0.03,0,1007.36,34.6,49.16,1.34784
,103.68871
,6:23:28
-6.39,-2.35,-7.45,-18,20.45,44.59,0.02,-0.05,0.01,1007.32,34.6,49.49,1.34784
,103.68871
,6:23:28
-6.32,-2.39,-7.57,-17.73,20.82,44.8,0.01,0.07,0.01,1007.31,34.5,49.57,1.34784
,103.68871
,6:23:28
-6.43,-2.35,-7.26,-17.27,20.55,44.08,0,-0.05,0,1007.32,34.5,49.49,1.34784
,103.68871
,6:23:29
-6.32,-2.51,-7.3,-17.55,20.55,44.18,0,-0.03,0,1007.31,34.5,49.57,1.34784
,103.68871
,6:23:29
-6.28,-2.47,-7.22,-17.18,20.45,43.88,0.01,-0.04,-0.02,1007.36,34.5,49.16,1.34784
,103.68871
,6:23:30
-6.39,-2.39,-7.22,-17.36,20.55,43.98,-0.01,-0.03,0,1007.31,34.5,49.57,1.34784
,103.68871
,6:23:30
-6.43,-2.35,-7.26,-17.45,20.73,44.08,0,-0.03,0,1007.28,34.5,49.83,1.34784
,103.68871
,6:23:30
-6.39,-2.35,-7.34,-17.64,20.82,44.08,0.01,-0.03,0,1007.26,34.5,49.99,1.34784
,103.68871
,6:23:31
-6.47,-2.47,-7.34,-17.45,20.64,43.88,0,-0.03,0,1007.28,34.5,49.83,1.34784
,103.68871
,6:23:31
-6.47,-2.47,-7.22,-17.36,20.55,43.78,0,-0.04,0.01,1007.26,34.5,49.99,1.34784
,103.68871
,6:23:31
-6.43,-2.55,-7.34,-17.45,20.64,44.29,0,-0.04,0.01,1007.28,34.5,49.83,1.34784
,103.68871
,6:23:32
-6.32,-2.51,-7.37,-17.55,20.64,43.67,-0.01,-0.02,-0.01,1007.29,34.5,49.74,1.34784
,103.68871
,6:23:32
-6.43,-2.43,-7.22,-17.55,20.55,44.08,0,-0.04,0,1007.3,34.5,49.66,1.34784
,103.68871
,6:23:32
-6.32,-2.43,-7.22,-17.36,20.82,44.08,0,-0.05,0.01,1007.27,34.5,49.91,1.34784
,103.68871
,6:23:33
-6.35,-2.43,-7.26,-17.73,20.64,43.88,0,-0.03,0.01,1007.25,34.5,50.08,1.34784
,103.68871
,6:23:33
-6.39,-2.43,-7.3,-17.73,20.55,43.98,0,-0.03,-0.01,1007.25,34.5,50.08,1.34784
,103.68871
,6:23:33
-6.51,-2.47,-7.34,-17.45,20.64,44.08,0,-0.03,0,1007.26,34.5,49.99,1.34784
,103.68871
,6:23:34
-5.88,-4.28,-7.22,-22.18,14.73,36.73,0.6,0.38,-1.04,1007.27,34.4,49.91,1.34784
,103.68871
,6:23:34
-2.31,-5.61,-4.04,-33.82,-8.45,33.88,-0.46,-0.75,-2.14,1006.84,34.3,53.51,1.34784
,103.68871
,6:23:35
-1.41,-5.77,-7.18,-35.36,-11,34.39,1.32,1.26,1.48,1006.97,34.3,52.42,1.34784
,103.68871
,6:23:35
-3.06,-6.67,-8.39,-29.91,-0.82,28.57,0.15,-0.76,0.35,1006.9,34.2,53,1.34784
,103.68871
,6:23:35
-5.53,-7.88,-1.14,-32.45,2.27,37.96,0,0.1,0.54,1006.65,34.1,55.1,1.34784
,103.68871
,6:23:36
-6.28,-7.65,-2.51,-31.64,2.45,35.41,0.03,-0.12,0.02,1006.58,34.1,55.68,1.34784
,103.68871
,6:23:36
-6.04,-7.49,-1.73,-31.55,2.73,35.82,-0.02,-0.1,0.02,1006.55,34.1,55.93,1.34784
,103.68871
,6:23:36
-6.24,-7.45,-2.94,-30.45,3.09,33.06,0.03,0.18,0.04,1006.65,34.2,55.1,1.34784
,103.68871
,6:23:37
-5.84,-7.22,-2.71,-29.82,3.73,33.47,-0.26,0.07,-0.01,1006.68,34.2,54.85,1.34784
,103.68871
,6:23:37
-5.92,-6.86,-5.18,-27.55,6.64,32.04,0.01,0.22,0.2,1006.84,34.2,53.51,1.34784
,103.68871
,6:23:37
-10.08,-3.22,-6.28,-21.73,14.55,33.37,1.01,-0.14,0.19,1007.19,34.3,50.58,1.34784
,103.68871
,6:23:38
-8.63,-5.06,-3.69,-18.27,15.09,32.65,0.21,0.51,0,1007.22,34.3,50.33,1.34784
,103.68871
,6:23:38
-9.1,-5.02,-5.18,-17.36,15.73,32.24,-0.18,-0.11,0.18,1007.19,34.3,50.58,1.34784
,103.68871
,6:23:38
-8.36,-1.1,0.9,-17.64,18.82,38.67,-0.55,-0.24,-0.17,1007.14,34.3,51,1.34784
,103.68871
,6:23:39
-7.88,-7.26,-9.92,-24.55,16,55.31,-1.56,0.29,0.17,1007.31,34.5,49.57,1.34784
,103.68871
,6:23:40
-7.37,-3.96,-2.79,-23.55,14.91,62.55,-0.87,-2.32,0.13,1007.25,34.4,50.08,1.34784
,103.68871
,6:23:40
-7.14,-0.59,-1.88,23.09,16,70.1,-1.95,-1.45,-2.03,1007.12,34.5,51.16,1.34784
,103.68871
,6:23:41
-2.28,-0.94,0.04,18.18,10.09,79.9,-0.42,-3.07,-2.75,1007.08,34.4,51.5,1.34784
,103.68871
,6:23:41
-1.29,-0.04,6.79,31,17.36,57.04,4.84,-3.29,1.14,1007.15,34.6,50.91,1.34784
,103.68871
,6:23:41
5.33,10.16,0.2,22.18,-11.73,9.18,0.39,-0.09,-0.81,1007.7,34.7,46.31,1.34784
,103.68871
,6:23:42
6.16,7.85,0.86,22.09,-12.18,9.39,-0.11,-0.02,0.22,1007.71,34.7,46.23,1.34784
,103.68871
,6:23:42
5.92,8.43,0.51,22.18,-11.55,9.29,-0.05,-0.03,0.12,1007.73,34.6,46.06,1.34784
,103.68871
,6:23:42
6.04,8.12,0.71,22,-11.64,9.18,-0.05,-0.02,0.07,1007.71,34.6,46.23,1.34784
,103.68872
,6:23:43
6,8.36,0.67,22.27,-11.91,9.08,0.03,-0.04,-0.07,1007.71,34.7,46.23,1.34784
,103.68872
,6:23:43
6,8.28,0.59,22.36,-11.82,9.29,-0.02,-0.03,0.04,1007.71,34.6,46.23,1.34784
,103.68872
,6:23:43
6.04,8.12,0.67,22.27,-11.73,9.18,0,-0.04,-0.01,1007.68,34.6,46.48,1.34783
,103.68872
,6:23:44
6.08,8.04,0.59,21.91,-11.73,9.49,0.01,-0.04,-0.01,1007.69,34.6,46.4,1.34783
,103.68872
,6:23:45
6.04,8.24,0.63,21.91,-11.91,9.29,0.01,-0.04,-0.02,1007.66,34.6,46.65,1.34783
,103.68872
,6:23:45
6,8.08,0.63,22.09,-11.55,9.18,0,-0.04,0.01,1007.69,34.6,46.4,1.34783
,103.68872
,6:23:45
6,8.12,0.63,22.09,-11.73,9.18,0.01,-0.04,-0.01,1007.71,34.6,46.23,1.34784
,103.68872
,6:23:46
6.04,8.12,0.63,22,-11.73,9.08,0,-0.04,-0.01,1007.74,34.6,45.98,1.34784
,103.68872
,6:23:46
6.08,8.24,0.59,22.27,-11.73,9.29,0,-0.04,0,1007.71,34.6,46.23,1.34784
,103.68872
,6:23:46
6.04,8.12,0.47,21.91,-11.73,9.49,0,-0.03,0,1007.71,34.6,46.23,1.34784
,103.68872
,6:23:47
6,8.24,0.67,22.09,-11.73,9.08,0.01,-0.04,-0.01,1007.65,34.6,46.73,1.34784
,103.68872
,6:23:47
6.04,8.08,0.71,22.45,-11.55,9.18,0,-0.04,0.01,1007.69,34.6,46.4,1.34784
,103.68872
,6:23:47
6.04,8.24,0.63,22.18,-11.64,9.39,-0.01,-0.04,0.01,1007.67,34.6,46.56,1.34784
,103.68872
,6:23:48
6.04,8.16,0.63,22.45,-11.55,9.18,0,-0.04,0,1007.65,34.6,46.73,1.34784
,103.68872
,6:23:48
6,8.16,0.63,22,-11.82,9.29,0,-0.04,0.01,1007.66,34.6,46.65,1.34784
,103.68872
,6:23:49
6.08,8.12,0.59,22.36,-11.73,9.18,0,-0.04,0,1007.75,34.6,45.89,1.34784
,103.68873
,6:23:50
6,8.16,0.63,22.36,-12,9.18,0,-0.04,0,1007.73,34.6,46.06,1.34784
,103.68873
,6:23:50
6.04,8.16,0.59,22.27,-11.73,9.29,0,-0.04,0,1007.7,34.6,46.31,1.34784
,103.68873
,6:23:50
6,8.12,0.59,22.18,-11.82,9.18,0,-0.04,0,1007.74,34.6,45.98,1.34784
,103.68873
,6:23:51
6,8.08,0.51,22.18,-11.73,8.98,0,-0.04,0,1007.65,34.6,46.73,1.34784
,103.68873
,6:23:51
6,8.2,0.63,22.09,-12,9.18,0,-0.04,0,1007.68,34.6,46.48,1.34784
,103.68873
,6:23:51
6,8.2,0.63,22.27,-11.55,9.39,0.04,-0.04,0.01,1007.67,34.6,46.56,1.34783
,103.68873
,6:23:52
6.08,8.2,0.63,22.18,-11.91,9.08,0,-0.04,0.01,1007.7,34.6,46.31,1.34783
,103.68873
,6:23:52
6.04,8.16,0.67,22.18,-11.73,9.29,0,-0.04,0,1007.72,34.6,46.14,1.34783
,103.68873
,6:23:52
6,8,0.63,22.27,-11.82,8.98,0,-0.04,0,1007.72,34.6,46.14,1.34783
,103.68873
,6:23:53
6.04,8.28,0.9,22.27,-11.82,8.98,0,-0.04,0,1007.74,34.6,45.98,1.34783
,103.68873
,6:23:53
6.12,8.08,0.71,22.18,-11.91,9.08,0,-0.04,0.01,1007.72,34.7,46.14,1.34783
,103.68873
,6:23:53
6.04,8.2,0.67,22.18,-12.09,9.18,0,-0.04,0,1007.71,34.6,46.23,1.34783
,103.68873
,6:23:54
6.04,8.08,0.67,21.82,-11.73,8.98,0.01,-0.04,-0.01,1007.74,34.6,45.98,1.34783
,103.68873
,6:23:57
6,8.16,0.67,22.09,-11.82,9.39,0,-0.04,0,1007.71,34.7,46.23,1.34783
,103.68873
,6:23:57
6.04,8.16,0.75,22.27,-12.09,9.29,0,-0.04,0,1007.69,34.7,46.4,1.34783
,103.68873
,6:23:57
6,8.16,0.67,22.45,-11.82,9.08,0,-0.04,0,1007.71,34.6,46.23,1.34783
,103.68873
,6:23:58
6.04,8.24,0.67,22.27,-11.55,9.18,0,-0.04,0,1007.72,34.6,46.14,1.34783
,103.68873
,6:23:58
6,8.2,0.51,22,-11.55,9.29,0,-0.04,0,1007.68,34.6,46.48,1.34783
,103.68873
,6:23:58
6.08,8.16,0.51,22,-11.91,9.29,0,-0.04,0.01,1007.71,34.6,46.23,1.34783
,103.68873
,6:24:0
6.04,8.16,0.75,22.18,-11.82,9.08,0,-0.04,0,1007.85,34.6,45.06,1.34783
,103.68873
,6:24:1
6,8.12,0.63,22.18,-11.82,9.18,0,-0.04,0.01,1007.83,34.6,45.23,1.34783
,103.68873
,6:24:1
6.04,8.2,0.67,22.36,-11.82,9.18,0,-0.04,-0.01,1007.76,34.6,45.81,1.34783
,103.68873
,6:24:1
6.08,8.2,0.67,22.18,-11.82,9.39,0,-0.04,0,1007.74,34.6,45.98,1.34783
,103.68873
,6:24:2
5.96,8.16,0.67,22.09,-11.64,9.18,0,-0.04,0.01,1007.7,34.6,46.31,1.34783
,103.68873
,6:24:2
6.08,8.08,0.63,21.91,-11.73,9.39,0,-0.04,0,1007.73,34.6,46.06,1.34783
,103.68873
,6:24:2
6.04,8.08,0.55,22.18,-11.64,8.98,0,-0.04,0,1007.71,34.6,46.23,1.34783
,103.68873
,6:24:3
6,8.16,0.63,22.09,-11.64,9.29,0,-0.04,0,1007.71,34.6,46.23,1.34783
,103.68873
,6:24:3
6.04,8.16,0.59,22.27,-11.73,9.18,0,-0.04,0,1007.68,34.6,46.48,1.34783
,103.68873
,6:24:3
6.04,8.16,0.47,22.36,-11.73,9.08,0,-0.04,0,1007.68,34.6,46.48,1.34783
,103.68873
,6:24:4
5.88,8.08,0.67,22.27,-11.55,9.08,0,-0.04,0,1007.67,34.6,46.56,1.34783
,103.68873
,6:24:4
5.96,8.2,0.67,22.36,-11.55,9.18,0,-0.04,0,1007.65,34.6,46.73,1.34783
,103.68873
,6:24:5
6,8.12,0.71,22,-11.73,9.29,0,-0.04,0,1007.69,34.7,46.4,1.34783
,103.68873
,6:24:5
6.04,8.12,0.63,22.27,-11.73,9.08,0,-0.04,0,1007.72,34.7,46.14,1.34783
,103.68873
,6:24:5
6.04,8.16,0.55,22.36,-11.73,8.98,0,-0.04,0,1007.71,34.7,46.23,1.34783
,103.68873
,6:24:6
6.04,8.24,0.55,22.27,-11.73,9.29,0,-0.04,0,1007.73,34.7,46.06,1.34783
,103.68873
,6:24:6
6.04,8.2,0.67,22.18,-11.45,9.39,0,-0.04,0.01,1007.79,34.7,45.56,1.34783
,103.68873
,6:24:6
6.04,8.12,0.67,21.91,-11.55,9.18,0,-0.04,0,1007.71,34.7,46.23,1.34783
,103.68873
,6:24:7
